2D,schooId,string,0,1,2,3,4,5
2000_7_12,尚未配置,,;,;,;,;,;,;
2000_7_13,尚未配置,,;,;,;,;,;,;
2000_7_14,尚未配置,,;,;,;,;,;,;
2000_7_15,尚未配置,,;,;,;,;,;,;
2000_7_16,尚未配置,,;,;,;,;,;,;
2000_7_17,尚未配置,,;,;,;,;,;,;
2000_7_18,尚未配置,,;,;,;,;,;,;
2000_7_19,尚未配置,,;,;,;,;,;,;
2000_7_20,尚未配置,,;,;,;,;,;,;
2000_7_21,尚未配置,,;,;,;,;,;,;
2000_7_22,尚未配置,,;,;,;,;,;,;
2000_7_23,尚未配置,,;,;,;,;,;,;
2000_7_24,尚未配置,,;,;,;,;,;,;
2000_7_25,尚未配置,,;,;,;,;,;,;
2000_7_26,尚未配置,,;,;,;,;,;,;
2000_7_27,尚未配置,,;,;,;,;,;,;
2000_7_28,尚未配置,,;,;,;,;,;,;
2000_7_29,尚未配置,,;,;,;,;,;,;
2000_7_30,尚未配置,,;,;,;,;,;,;
2000_7_31,尚未配置,,;,;,;,;,;,;
2000_8_1,尚未配置,,;,;,;,;,;,;
2000_8_2,尚未配置,,;,;,;,;,;,;
2000_8_3,尚未配置,,;,;,;,;,;,;
2000_8_4,尚未配置,,;,;,;,;,;,;
2000_8_5,尚未配置,,;,;,;,;,;,;
2000_8_6,尚未配置,,;,;,;,;,;,;
2000_8_7,尚未配置,,;,;,;,;,;,;
2000_8_8,尚未配置,,;,;,;,;,;,;
2000_8_9,尚未配置,,;,;,;,;,;,;
2000_8_10,尚未配置,,;,;,;,;,;,;
2000_8_11,尚未配置,,;,;,;,;,;,;
2000_8_12,尚未配置,,;,;,;,;,;,;
2000_8_13,尚未配置,,;,;,;,;,;,;
2000_8_14,尚未配置,,;,;,;,;,;,;
2000_8_15,尚未配置,,;,;,;,;,;,;
2000_8_16,尚未配置,,;,;,;,;,;,;
2000_8_17,尚未配置,,;,;,;,;,;,;
2000_8_18,尚未配置,,;,;,;,;,;,;
2000_8_19,尚未配置,,;,;,;,;,;,;
2000_8_20,尚未配置,,;,;,;,;,;,;
2000_8_21,尚未配置,,;,;,;,;,;,;
2000_8_22,尚未配置,,;,;,;,;,;,;
2000_8_23,尚未配置,,;,;,;,;,;,;
2000_8_24,尚未配置,,;,;,;,;,;,;
2000_8_25,尚未配置,,;,;,;,;,;,;
2000_8_26,尚未配置,,;,;,;,;,;,;
2000_8_27,尚未配置,,;,;,;,;,;,;
2000_8_28,尚未配置,,;,;,;,;,;,;
2000_8_29,尚未配置,,;,;,;,;,;,;
2000_8_30,尚未配置,,;,;,;,;,;,;
2000_8_31,尚未配置,,;,;,;,;,;,;
2000_9_1,尚未配置,,;,;,;,;,;,;
2000_9_2,尚未配置,,;,;,;,;,;,;
2000_9_3,尚未配置,,;,;,;,;,;,;
2000_9_4,尚未配置,,;,;,;,;,;,;
2000_9_5,尚未配置,,;,;,;,;,;,;
2000_9_6,尚未配置,,;,;,;,;,;,;
2000_9_7,尚未配置,,;,;,;,;,;,;
2000_9_8,尚未配置,,;,;,;,;,;,;
2000_9_9,尚未配置,,;,;,;,;,;,;
2000_9_10,尚未配置,,;,;,;,;,;,;
2000_9_11,尚未配置,,;,;,;,;,;,;
2000_9_12,尚未配置,,;,;,;,;,;,;
2000_9_13,尚未配置,,;,;,;,;,;,;
2000_9_14,尚未配置,,;,;,;,;,;,;
2000_9_15,尚未配置,,;,;,;,;,;,;
2000_9_16,尚未配置,,;,;,;,;,;,;
2000_9_17,尚未配置,,;,;,;,;,;,;
2000_9_18,尚未配置,,;,;,;,;,;,;
2000_9_19,尚未配置,,;,;,;,;,;,;
2000_9_20,尚未配置,,;,;,;,;,;,;
2000_9_21,尚未配置,,;,;,;,;,;,;
2000_9_22,尚未配置,,;,;,;,;,;,;
2000_9_23,尚未配置,,;,;,;,;,;,;
2000_9_24,尚未配置,,;,;,;,;,;,;
2000_9_25,尚未配置,,;,;,;,;,;,;
2000_9_26,尚未配置,,;,;,;,;,;,;
2000_9_27,尚未配置,,;,;,;,;,;,;
2000_9_28,尚未配置,,;,;,;,;,;,;
2000_9_29,尚未配置,,;,;,;,;,;,;
2000_9_30,尚未配置,,;,;,;,;,;,;
2000_10_1,尚未配置,,;,;,;,;,;,;
2000_10_2,尚未配置,,;,;,;,;,;,;
2000_10_3,尚未配置,,;,;,;,;,;,;
2000_10_4,尚未配置,,;,;,;,;,;,;
2000_10_5,尚未配置,,;,;,;,;,;,;
2000_10_6,尚未配置,,;,;,;,;,;,;
2000_10_7,尚未配置,,;,;,;,;,;,;
2000_10_8,尚未配置,,;,;,;,;,;,;
2000_10_9,尚未配置,,;,;,;,;,;,;
2000_10_10,尚未配置,,;,;,;,;,;,;
2000_10_11,尚未配置,,;,;,;,;,;,;
2000_10_12,尚未配置,,;,;,;,;,;,;
2000_10_13,尚未配置,,;,;,;,;,;,;
2000_10_14,尚未配置,,;,;,;,;,;,;
2000_10_15,尚未配置,,;,;,;,;,;,;
2000_10_16,尚未配置,,;,;,;,;,;,;
2000_10_17,尚未配置,,;,;,;,;,;,;
2000_10_18,尚未配置,,;,;,;,;,;,;
2000_10_19,尚未配置,,;,;,;,;,;,;
2000_10_20,尚未配置,,;,;,;,;,;,;
2000_10_21,尚未配置,,;,;,;,;,;,;
2000_10_22,尚未配置,,;,;,;,;,;,;
2000_10_23,尚未配置,,;,;,;,;,;,;
2000_10_24,尚未配置,,;,;,;,;,;,;
2000_10_25,尚未配置,,;,;,;,;,;,;
2000_10_26,尚未配置,,;,;,;,;,;,;
2000_10_27,尚未配置,,;,;,;,;,;,;
2000_10_28,尚未配置,,;,;,;,;,;,;
2000_10_29,尚未配置,,;,;,;,;,;,;
2000_10_30,尚未配置,,;,;,;,;,;,;
2000_10_31,尚未配置,,;,;,;,;,;,;
2000_11_1,尚未配置,,;,;,;,;,;,;
2000_11_2,尚未配置,,;,;,;,;,;,;
2000_11_3,尚未配置,,;,;,;,;,;,;
2000_11_4,尚未配置,,;,;,;,;,;,;
2000_11_5,尚未配置,,;,;,;,;,;,;
2000_11_6,尚未配置,,;,;,;,;,;,;
2000_11_7,尚未配置,,;,;,;,;,;,;
2000_11_8,尚未配置,,;,;,;,;,;,;
2000_11_9,尚未配置,,;,;,;,;,;,;
2000_11_10,尚未配置,,;,;,;,;,;,;
2000_11_11,尚未配置,,;,;,;,;,;,;
2000_11_12,尚未配置,,;,;,;,;,;,;
2000_11_13,尚未配置,,;,;,;,;,;,;
2000_11_14,尚未配置,,;,;,;,;,;,;
2000_11_15,尚未配置,,;,;,;,;,;,;
2000_11_16,尚未配置,,;,;,;,;,;,;
2000_11_17,尚未配置,,;,;,;,;,;,;
2000_11_18,尚未配置,,;,;,;,;,;,;
2000_11_19,尚未配置,,;,;,;,;,;,;
2000_11_20,尚未配置,,;,;,;,;,;,;
2000_11_21,尚未配置,,;,;,;,;,;,;
2000_11_22,尚未配置,,;,;,;,;,;,;
2000_11_23,尚未配置,,;,;,;,;,;,;
2000_11_24,尚未配置,,;,;,;,;,;,;
2000_11_25,尚未配置,,;,;,;,;,;,;
2000_11_26,尚未配置,,;,;,;,;,;,;
2000_11_27,尚未配置,,;,;,;,;,;,;
2000_11_28,尚未配置,,;,;,;,;,;,;
2000_11_29,尚未配置,,;,;,;,;,;,;
2000_11_30,尚未配置,,;,;,;,;,;,;
2000_12_1,尚未配置,,;,;,;,;,;,;
2000_12_2,尚未配置,,;,;,;,;,;,;
2000_12_3,尚未配置,,;,;,;,;,;,;
2000_12_4,尚未配置,,;,;,;,;,;,;
2000_12_5,尚未配置,,;,;,;,;,;,;
2000_12_6,尚未配置,,;,;,;,;,;,;
2000_12_7,尚未配置,,;,;,;,;,;,;
2000_12_8,尚未配置,,;,;,;,;,;,;
2000_12_9,尚未配置,,;,;,;,;,;,;
2000_12_10,尚未配置,,;,;,;,;,;,;
2000_12_11,尚未配置,,;,;,;,;,;,;
2000_12_12,尚未配置,,;,;,;,;,;,;
2000_12_13,尚未配置,,;,;,;,;,;,;
2000_12_14,尚未配置,,;,;,;,;,;,;
2000_12_15,尚未配置,,;,;,;,;,;,;
2000_12_16,尚未配置,,;,;,;,;,;,;
2000_12_17,尚未配置,,;,;,;,;,;,;
2000_12_18,尚未配置,,;,;,;,;,;,;
2000_12_19,尚未配置,,;,;,;,;,;,;
2000_12_20,尚未配置,,;,;,;,;,;,;
2000_12_21,尚未配置,,;,;,;,;,;,;
2000_12_22,尚未配置,,;,;,;,;,;,;
2000_12_23,尚未配置,,;,;,;,;,;,;
2000_12_24,尚未配置,,;,;,;,;,;,;
2000_12_25,尚未配置,,;,;,;,;,;,;
2000_12_26,尚未配置,,;,;,;,;,;,;
2000_12_27,尚未配置,,;,;,;,;,;,;
2000_12_28,尚未配置,,;,;,;,;,;,;
2000_12_29,尚未配置,,;,;,;,;,;,;
2000_12_30,尚未配置,,;,;,;,;,;,;
2000_12_31,尚未配置,,;,;,;,;,;,;
2001_1_1,尚未配置,,;,;,;,;,;,;
2001_1_2,尚未配置,,;,;,;,;,;,;
2001_1_3,尚未配置,,;,;,;,;,;,;
2001_1_4,尚未配置,,;,;,;,;,;,;
2001_1_5,尚未配置,,;,;,;,;,;,;
2001_1_6,尚未配置,,;,;,;,;,;,;
2001_1_7,尚未配置,,;,;,;,;,;,;
2001_1_8,尚未配置,,;,;,;,;,;,;
2001_1_9,尚未配置,,;,;,;,;,;,;
2001_1_10,尚未配置,,;,;,;,;,;,;
2001_1_11,尚未配置,,;,;,;,;,;,;
2001_1_12,尚未配置,,;,;,;,;,;,;
2001_1_13,尚未配置,,;,;,;,;,;,;
2001_1_14,尚未配置,,;,;,;,;,;,;
2001_1_15,尚未配置,,;,;,;,;,;,;
2001_1_16,尚未配置,,;,;,;,;,;,;
2001_1_17,尚未配置,,;,;,;,;,;,;
2001_1_18,尚未配置,,;,;,;,;,;,;
2001_1_19,尚未配置,,;,;,;,;,;,;
2001_1_20,尚未配置,,;,;,;,;,;,;
2001_1_21,尚未配置,,;,;,;,;,;,;
2001_1_22,尚未配置,,;,;,;,;,;,;
2001_1_23,尚未配置,,;,;,;,;,;,;
2001_1_24,尚未配置,,;,;,;,;,;,;
2001_1_25,尚未配置,,;,;,;,;,;,;
2001_1_26,尚未配置,,;,;,;,;,;,;
2001_1_27,尚未配置,,;,;,;,;,;,;
2001_1_28,尚未配置,,;,;,;,;,;,;
2001_1_29,尚未配置,,;,;,;,;,;,;
2001_1_30,尚未配置,,;,;,;,;,;,;
2001_1_31,尚未配置,,;,;,;,;,;,;
2001_2_1,尚未配置,,;,;,;,;,;,;
2001_2_2,尚未配置,,;,;,;,;,;,;
2001_2_3,尚未配置,,;,;,;,;,;,;
2001_2_4,尚未配置,,;,;,;,;,;,;
2001_2_5,尚未配置,,;,;,;,;,;,;
2001_2_6,尚未配置,,;,;,;,;,;,;
2001_2_7,尚未配置,,;,;,;,;,;,;
2001_2_8,尚未配置,,;,;,;,;,;,;
2001_2_9,尚未配置,,;,;,;,;,;,;
2001_2_10,尚未配置,,;,;,;,;,;,;
2001_2_11,尚未配置,,;,;,;,;,;,;
2001_2_12,尚未配置,,;,;,;,;,;,;
2001_2_13,尚未配置,,;,;,;,;,;,;
2001_2_14,尚未配置,,;,;,;,;,;,;
2001_2_15,尚未配置,,;,;,;,;,;,;
2001_2_16,尚未配置,,;,;,;,;,;,;
2001_2_17,尚未配置,,;,;,;,;,;,;
2001_2_18,尚未配置,,;,;,;,;,;,;
2001_2_19,尚未配置,,;,;,;,;,;,;
2001_2_20,尚未配置,,;,;,;,;,;,;
2001_2_21,尚未配置,,;,;,;,;,;,;
2001_2_22,尚未配置,,;,;,;,;,;,;
2001_2_23,尚未配置,,;,;,;,;,;,;
2001_2_24,尚未配置,,;,;,;,;,;,;
2001_2_25,尚未配置,,;,;,;,;,;,;
2001_2_26,尚未配置,,;,;,;,;,;,;
2001_2_27,尚未配置,,;,;,;,;,;,;
2001_2_28,尚未配置,,;,;,;,;,;,;
2001_3_1,尚未配置,,;,;,;,;,;,;
2001_3_2,尚未配置,,;,;,;,;,;,;
2001_3_3,尚未配置,,;,;,;,;,;,;
2001_3_4,尚未配置,,;,;,;,;,;,;
2001_3_5,尚未配置,,;,;,;,;,;,;
2001_3_6,尚未配置,,;,;,;,;,;,;
2001_3_7,尚未配置,,;,;,;,;,;,;
2001_3_8,尚未配置,,;,;,;,;,;,;
2001_3_9,尚未配置,,;,;,;,;,;,;
2001_3_10,尚未配置,,;,;,;,;,;,;
2001_3_11,尚未配置,,;,;,;,;,;,;
2001_3_12,尚未配置,,;,;,;,;,;,;
2001_3_13,尚未配置,,;,;,;,;,;,;
2001_3_14,尚未配置,,;,;,;,;,;,;
2001_3_15,尚未配置,,;,;,;,;,;,;
2001_3_16,尚未配置,,;,;,;,;,;,;
2001_3_17,尚未配置,,;,;,;,;,;,;
2001_3_18,尚未配置,,;,;,;,;,;,;
2001_3_19,尚未配置,,;,;,;,;,;,;
2001_3_20,尚未配置,,;,;,;,;,;,;
2001_3_21,尚未配置,,;,;,;,;,;,;
2001_3_22,尚未配置,,;,;,;,;,;,;
2001_3_23,尚未配置,,;,;,;,;,;,;
2001_3_24,尚未配置,,;,;,;,;,;,;
2001_3_25,尚未配置,,;,;,;,;,;,;
2001_3_26,尚未配置,,;,;,;,;,;,;
2001_3_27,尚未配置,,;,;,;,;,;,;
2001_3_28,尚未配置,,;,;,;,;,;,;
2001_3_29,尚未配置,,;,;,;,;,;,;
2001_3_30,尚未配置,,;,;,;,;,;,;
2001_3_31,尚未配置,,;,;,;,;,;,;
2001_4_1,尚未配置,,;,;,;,;,;,;
2001_4_2,尚未配置,,;,;,;,;,;,;
2001_4_3,尚未配置,,;,;,;,;,;,;
2001_4_4,尚未配置,,;,;,;,;,;,;
2001_4_5,尚未配置,,;,;,;,;,;,;
2001_4_6,尚未配置,,;,;,;,;,;,;
2001_4_7,尚未配置,,;,;,;,;,;,;
2001_4_8,尚未配置,,;,;,;,;,;,;
2001_4_9,尚未配置,,;,;,;,;,;,;
2001_4_10,尚未配置,,;,;,;,;,;,;
2001_4_11,尚未配置,,;,;,;,;,;,;
2001_4_12,尚未配置,,;,;,;,;,;,;
2001_4_13,尚未配置,,;,;,;,;,;,;
2001_4_14,尚未配置,,;,;,;,;,;,;
2001_4_15,尚未配置,,;,;,;,;,;,;
2001_4_16,尚未配置,,;,;,;,;,;,;
2001_4_17,尚未配置,,;,;,;,;,;,;
2001_4_18,尚未配置,,;,;,;,;,;,;
2001_4_19,尚未配置,,;,;,;,;,;,;
2001_4_20,尚未配置,,;,;,;,;,;,;
2001_4_21,尚未配置,,;,;,;,;,;,;
2001_4_22,尚未配置,,;,;,;,;,;,;
2001_4_23,尚未配置,,;,;,;,;,;,;
2001_4_24,尚未配置,,;,;,;,;,;,;
2001_4_25,尚未配置,,;,;,;,;,;,;
2001_4_26,尚未配置,,;,;,;,;,;,;
2001_4_27,尚未配置,,;,;,;,;,;,;
2001_4_28,尚未配置,,;,;,;,;,;,;
2001_4_29,尚未配置,,;,;,;,;,;,;
2001_4_30,尚未配置,,;,;,;,;,;,;
2001_5_1,尚未配置,,;,;,;,;,;,;
2001_5_2,尚未配置,,;,;,;,;,;,;
2001_5_3,尚未配置,,;,;,;,;,;,;
2001_5_4,尚未配置,,;,;,;,;,;,;
2001_5_5,尚未配置,,;,;,;,;,;,;
2001_5_6,尚未配置,,;,;,;,;,;,;
2001_5_7,尚未配置,,;,;,;,;,;,;
2001_5_8,尚未配置,,;,;,;,;,;,;
2001_5_9,尚未配置,,;,;,;,;,;,;
2001_5_10,尚未配置,,;,;,;,;,;,;
2001_5_11,尚未配置,,;,;,;,;,;,;
2001_5_12,尚未配置,,;,;,;,;,;,;
2001_5_13,尚未配置,,;,;,;,;,;,;
2001_5_14,尚未配置,,;,;,;,;,;,;
2001_5_15,尚未配置,,;,;,;,;,;,;
2001_5_16,尚未配置,,;,;,;,;,;,;
2001_5_17,尚未配置,,;,;,;,;,;,;
2001_5_18,尚未配置,,;,;,;,;,;,;
2001_5_19,尚未配置,,;,;,;,;,;,;
2001_5_20,尚未配置,,;,;,;,;,;,;
2001_5_21,尚未配置,,;,;,;,;,;,;
2001_5_22,尚未配置,,;,;,;,;,;,;
2001_5_23,尚未配置,,;,;,;,;,;,;
2001_5_24,尚未配置,,;,;,;,;,;,;
2001_5_25,尚未配置,,;,;,;,;,;,;
2001_5_26,尚未配置,,;,;,;,;,;,;
2001_5_27,尚未配置,,;,;,;,;,;,;
2001_5_28,尚未配置,,;,;,;,;,;,;
2001_5_29,尚未配置,,;,;,;,;,;,;
2001_5_30,尚未配置,,;,;,;,;,;,;
2001_5_31,尚未配置,,;,;,;,;,;,;
2001_6_1,尚未配置,,;,;,;,;,;,;
2001_6_2,尚未配置,,;,;,;,;,;,;
2001_6_3,尚未配置,,;,;,;,;,;,;
2001_6_4,尚未配置,,;,;,;,;,;,;
2001_6_5,尚未配置,,;,;,;,;,;,;
2001_6_6,尚未配置,,;,;,;,;,;,;
2001_6_7,尚未配置,,;,;,;,;,;,;
2001_6_8,尚未配置,,;,;,;,;,;,;
2001_6_9,尚未配置,,;,;,;,;,;,;
2001_6_10,尚未配置,,;,;,;,;,;,;
2001_6_11,尚未配置,,;,;,;,;,;,;
2001_6_12,尚未配置,,;,;,;,;,;,;
2001_6_13,尚未配置,,;,;,;,;,;,;
2001_6_14,尚未配置,,;,;,;,;,;,;
2001_6_15,尚未配置,,;,;,;,;,;,;
2001_6_16,尚未配置,,;,;,;,;,;,;
2001_6_17,尚未配置,,;,;,;,;,;,;
2001_6_18,尚未配置,,;,;,;,;,;,;
2001_6_19,尚未配置,,;,;,;,;,;,;
2001_6_20,尚未配置,,;,;,;,;,;,;
2001_6_21,尚未配置,,;,;,;,;,;,;
2001_6_22,尚未配置,,;,;,;,;,;,;
2001_6_23,尚未配置,,;,;,;,;,;,;
2001_6_24,尚未配置,,;,;,;,;,;,;
2001_6_25,尚未配置,,;,;,;,;,;,;
2001_6_26,尚未配置,,;,;,;,;,;,;
2001_6_27,尚未配置,,;,;,;,;,;,;
2001_6_28,尚未配置,,;,;,;,;,;,;
2001_6_29,尚未配置,,;,;,;,;,;,;
2001_6_30,尚未配置,,;,;,;,;,;,;
2001_7_1,尚未配置,,;,;,;,;,;,;
2001_7_2,尚未配置,,;,;,;,;,;,;
2001_7_3,尚未配置,,;,;,;,;,;,;
2001_7_4,尚未配置,,;,;,;,;,;,;
2001_7_5,尚未配置,,;,;,;,;,;,;
2001_7_6,尚未配置,,;,;,;,;,;,;
2001_7_7,尚未配置,,;,;,;,;,;,;
2001_7_8,尚未配置,,;,;,;,;,;,;
2001_7_9,尚未配置,,;,;,;,;,;,;
2001_7_10,尚未配置,,;,;,;,;,;,;
2001_7_11,尚未配置,,;,;,;,;,;,;
2001_7_12,尚未配置,,;,;,;,;,;,;
2001_7_13,尚未配置,,;,;,;,;,;,;
2001_7_14,尚未配置,,;,;,;,;,;,;
2001_7_15,尚未配置,,;,;,;,;,;,;
2001_7_16,尚未配置,,;,;,;,;,;,;
2001_7_17,尚未配置,,;,;,;,;,;,;
2001_7_18,尚未配置,,;,;,;,;,;,;
2001_7_19,尚未配置,,;,;,;,;,;,;
2001_7_20,尚未配置,,;,;,;,;,;,;
2001_7_21,尚未配置,,;,;,;,;,;,;
2001_7_22,尚未配置,,;,;,;,;,;,;
2001_7_23,尚未配置,,;,;,;,;,;,;
2001_7_24,尚未配置,,;,;,;,;,;,;
2001_7_25,尚未配置,,;,;,;,;,;,;
2001_7_26,尚未配置,,;,;,;,;,;,;
2001_7_27,尚未配置,,;,;,;,;,;,;
2001_7_28,尚未配置,,;,;,;,;,;,;
2001_7_29,尚未配置,,;,;,;,;,;,;
2001_7_30,尚未配置,,;,;,;,;,;,;
2001_7_31,尚未配置,,;,;,;,;,;,;
2001_8_1,尚未配置,,;,;,;,;,;,;
2001_8_2,尚未配置,,;,;,;,;,;,;
2001_8_3,尚未配置,,;,;,;,;,;,;
2001_8_4,尚未配置,,;,;,;,;,;,;
2001_8_5,尚未配置,,;,;,;,;,;,;
2001_8_6,尚未配置,,;,;,;,;,;,;
2001_8_7,尚未配置,,;,;,;,;,;,;
2001_8_8,尚未配置,,;,;,;,;,;,;
2001_8_9,尚未配置,,;,;,;,;,;,;
2001_8_10,尚未配置,,;,;,;,;,;,;
2001_8_11,尚未配置,,;,;,;,;,;,;
2001_8_12,尚未配置,,;,;,;,;,;,;
2001_8_13,尚未配置,,;,;,;,;,;,;
2001_8_14,尚未配置,,;,;,;,;,;,;
2001_8_15,尚未配置,,;,;,;,;,;,;
2001_8_16,尚未配置,,;,;,;,;,;,;
2001_8_17,尚未配置,,;,;,;,;,;,;
2001_8_18,尚未配置,,;,;,;,;,;,;
2001_8_19,尚未配置,,;,;,;,;,;,;
2001_8_20,尚未配置,,;,;,;,;,;,;
2001_8_21,尚未配置,,;,;,;,;,;,;
2001_8_22,尚未配置,,;,;,;,;,;,;
2001_8_23,尚未配置,,;,;,;,;,;,;
2001_8_24,尚未配置,,;,;,;,;,;,;
2001_8_25,尚未配置,,;,;,;,;,;,;
2001_8_26,尚未配置,,;,;,;,;,;,;
2001_8_27,尚未配置,,;,;,;,;,;,;
2001_8_28,尚未配置,,;,;,;,;,;,;
2001_8_29,尚未配置,,;,;,;,;,;,;
2001_8_30,尚未配置,,;,;,;,;,;,;
2001_8_31,尚未配置,,;,;,;,;,;,;
2001_9_1,尚未配置,,;,;,;,;,;,;
2001_9_2,尚未配置,,;,;,;,;,;,;
2001_9_3,尚未配置,,;,;,;,;,;,;
2001_9_4,尚未配置,,;,;,;,;,;,;
2001_9_5,尚未配置,,;,;,;,;,;,;
2001_9_6,尚未配置,,;,;,;,;,;,;
2001_9_7,尚未配置,,;,;,;,;,;,;
2001_9_8,尚未配置,,;,;,;,;,;,;
2001_9_9,尚未配置,,;,;,;,;,;,;
2001_9_10,尚未配置,,;,;,;,;,;,;
2001_9_11,尚未配置,,;,;,;,;,;,;
2001_9_12,尚未配置,,;,;,;,;,;,;
2001_9_13,尚未配置,,;,;,;,;,;,;
2001_9_14,尚未配置,,;,;,;,;,;,;
2001_9_15,尚未配置,,;,;,;,;,;,;
2001_9_16,尚未配置,,;,;,;,;,;,;
2001_9_17,尚未配置,,;,;,;,;,;,;
2001_9_18,尚未配置,,;,;,;,;,;,;
2001_9_19,尚未配置,,;,;,;,;,;,;
2001_9_20,尚未配置,,;,;,;,;,;,;
2001_9_21,尚未配置,,;,;,;,;,;,;
2001_9_22,尚未配置,,;,;,;,;,;,;
2001_9_23,尚未配置,,;,;,;,;,;,;
2001_9_24,尚未配置,,;,;,;,;,;,;
2001_9_25,尚未配置,,;,;,;,;,;,;
2001_9_26,尚未配置,,;,;,;,;,;,;
2001_9_27,尚未配置,,;,;,;,;,;,;
2001_9_28,尚未配置,,;,;,;,;,;,;
2001_9_29,尚未配置,,;,;,;,;,;,;
2001_9_30,尚未配置,,;,;,;,;,;,;
2001_10_1,尚未配置,,;,;,;,;,;,;
2001_10_2,尚未配置,,;,;,;,;,;,;
2001_10_3,尚未配置,,;,;,;,;,;,;
2001_10_4,尚未配置,,;,;,;,;,;,;
2001_10_5,尚未配置,,;,;,;,;,;,;
2001_10_6,尚未配置,,;,;,;,;,;,;
2001_10_7,尚未配置,,;,;,;,;,;,;
2001_10_8,尚未配置,,;,;,;,;,;,;
2001_10_9,尚未配置,,;,;,;,;,;,;
2001_10_10,尚未配置,,;,;,;,;,;,;
2001_10_11,尚未配置,,;,;,;,;,;,;
2001_10_12,尚未配置,,;,;,;,;,;,;
2001_10_13,尚未配置,,;,;,;,;,;,;
2001_10_14,尚未配置,,;,;,;,;,;,;
2001_10_15,尚未配置,,;,;,;,;,;,;
2001_10_16,尚未配置,,;,;,;,;,;,;
2001_10_17,尚未配置,,;,;,;,;,;,;
2001_10_18,尚未配置,,;,;,;,;,;,;
2001_10_19,尚未配置,,;,;,;,;,;,;
2001_10_20,尚未配置,,;,;,;,;,;,;
2001_10_21,尚未配置,,;,;,;,;,;,;
2001_10_22,尚未配置,,;,;,;,;,;,;
2001_10_23,尚未配置,,;,;,;,;,;,;
2001_10_24,尚未配置,,;,;,;,;,;,;
2001_10_25,尚未配置,,;,;,;,;,;,;
2001_10_26,尚未配置,,;,;,;,;,;,;
2001_10_27,尚未配置,,;,;,;,;,;,;
2001_10_28,尚未配置,,;,;,;,;,;,;
2001_10_29,尚未配置,,;,;,;,;,;,;
2001_10_30,尚未配置,,;,;,;,;,;,;
2001_10_31,尚未配置,,;,;,;,;,;,;
2001_11_1,尚未配置,,;,;,;,;,;,;
2001_11_2,尚未配置,,;,;,;,;,;,;
2001_11_3,尚未配置,,;,;,;,;,;,;
2001_11_4,尚未配置,,;,;,;,;,;,;
2001_11_5,尚未配置,,;,;,;,;,;,;
2001_11_6,尚未配置,,;,;,;,;,;,;
2001_11_7,尚未配置,,;,;,;,;,;,;
2001_11_8,尚未配置,,;,;,;,;,;,;
2001_11_9,尚未配置,,;,;,;,;,;,;
2001_11_10,尚未配置,,;,;,;,;,;,;
2001_11_11,尚未配置,,;,;,;,;,;,;
2001_11_12,尚未配置,,;,;,;,;,;,;
2001_11_13,尚未配置,,;,;,;,;,;,;
2001_11_14,尚未配置,,;,;,;,;,;,;
2001_11_15,尚未配置,,;,;,;,;,;,;
2001_11_16,尚未配置,,;,;,;,;,;,;
2001_11_17,尚未配置,,;,;,;,;,;,;
2001_11_18,尚未配置,,;,;,;,;,;,;
2001_11_19,尚未配置,,;,;,;,;,;,;
2001_11_20,尚未配置,,;,;,;,;,;,;
2001_11_21,尚未配置,,;,;,;,;,;,;
2001_11_22,尚未配置,,;,;,;,;,;,;
2001_11_23,尚未配置,,;,;,;,;,;,;
2001_11_24,尚未配置,,;,;,;,;,;,;
2001_11_25,尚未配置,,;,;,;,;,;,;
2001_11_26,尚未配置,,;,;,;,;,;,;
2001_11_27,尚未配置,,;,;,;,;,;,;
2001_11_28,尚未配置,,;,;,;,;,;,;
2001_11_29,尚未配置,,;,;,;,;,;,;
2001_11_30,尚未配置,,;,;,;,;,;,;
2001_12_1,尚未配置,,;,;,;,;,;,;
2001_12_2,尚未配置,,;,;,;,;,;,;
2001_12_3,尚未配置,,;,;,;,;,;,;
2001_12_4,尚未配置,,;,;,;,;,;,;
2001_12_5,尚未配置,,;,;,;,;,;,;
2001_12_6,尚未配置,,;,;,;,;,;,;
2001_12_7,尚未配置,,;,;,;,;,;,;
2001_12_8,尚未配置,,;,;,;,;,;,;
2001_12_9,尚未配置,,;,;,;,;,;,;
2001_12_10,尚未配置,,;,;,;,;,;,;
2001_12_11,尚未配置,,;,;,;,;,;,;
2001_12_12,尚未配置,,;,;,;,;,;,;
2001_12_13,尚未配置,,;,;,;,;,;,;
2001_12_14,尚未配置,,;,;,;,;,;,;
2001_12_15,尚未配置,,;,;,;,;,;,;
2001_12_16,尚未配置,,;,;,;,;,;,;
2001_12_17,尚未配置,,;,;,;,;,;,;
2001_12_18,尚未配置,,;,;,;,;,;,;
2001_12_19,尚未配置,,;,;,;,;,;,;
2001_12_20,尚未配置,,;,;,;,;,;,;
2001_12_21,尚未配置,,;,;,;,;,;,;
2001_12_22,尚未配置,,;,;,;,;,;,;
2001_12_23,尚未配置,,;,;,;,;,;,;
2001_12_24,尚未配置,,;,;,;,;,;,;
2001_12_25,尚未配置,,;,;,;,;,;,;
2001_12_26,尚未配置,,;,;,;,;,;,;
2001_12_27,尚未配置,,;,;,;,;,;,;
2001_12_28,尚未配置,,;,;,;,;,;,;
2001_12_29,尚未配置,,;,;,;,;,;,;
2001_12_30,尚未配置,,;,;,;,;,;,;
